input,target
"ФИО: Соколов Павел Андреевич. Средний балл: 3.5. Посещаемость: 76%. Заметки: Занимается боксом, волевой характер, честный парень.","Соколов Павел Андреевич — дисциплинированный спортсмен с развитым чувством справедливости. Бокс выработал в нем умение держать удар и добиваться целей. Павел прямолинеен, честен и исполнителен. Средний балл 3.5 отражает его реальные возможности в совмещении спорта и учебы."
"ФИО: Титов Роман Васильевич. Средний балл: 3.2. Посещаемость: 63%. Заметки: Работает официантом, часто на ногах, уставший.","Титов Роман Васильевич вынужден работать в сфере обслуживания для самообеспечения. Физическая усталость мешает ему полностью концентрироваться на лекциях, однако Роман старается не допускать критических долгов. Характеризуется как вежливый и коммуникабельный студент."
"ФИО: Борисова Вера Николаевна. Средний балл: 4.5. Посещаемость: 94%. Заметки: Увлекается садоводством, выращивает цветы в кабинете.","Борисова Вера Николаевна — спокойная и созидательная личность. Её любовь к природе проявляется в заботе об экологии учебного пространства. Вера отличается прилежанием, аккуратностью и вниманием к деталям. Хорошая успеваемость подчеркивает её ответственный подход к жизни."
"ФИО: Громов Денис Сергеевич. Средний балл: 3.8. Посещаемость: 82%. Заметки: Знает всё о монетах, коллекционер, эрудит.","Громов Денис Сергеевич — начитанный и любознательный студент с широким кругозором. Увлечение нумизматикой развило в нем аналитические способности и интерес к истории. Денис умеет аргументировать свою точку зрения и пользуется уважением как эрудированный собеседник."
"ФИО: Андреева Елена Павловна. Средний балл: 4.7. Посещаемость: 97%. Заметки: Староста группы, всегда выручит, очень добрая.","Андреева Елена Павловна — ответственный лидер коллектива. Как староста, она успешно решает организационные вопросы и поддерживает дружескую атмосферу в группе. Елена отличается высокой успеваемостью, добротой и готовностью прийти на помощь в любую минуту."
"ФИО: Щербаков Илья Львович. Средний балл: 3.0. Посещаемость: 54%. Заметки: Помогает в лесничестве, любит лес, молчаливый.","Щербаков Илья Львович — человек, склонный к практической работе на природе. Пропуски занятий связаны с занятостью в лесном хозяйстве. Илья скромен, трудолюбив в физических задачах и обладает спокойным темпераментом. Предпочитает реальное дело теоретическим дискуссиям."
"ФИО: Ильина София Викторовна. Средний балл: 4.4. Посещаемость: 89%. Заметки: Пишет стихи для газеты колледжа, творческая.","Ильина София Викторовна — одаренная студентка с литературными способностями. Её публикации в газете колледжа свидетельствуют о богатом словарном запасе и умении мыслить образами. София исполнительна, тактична и обладает хорошей академической успеваемостью."
"ФИО: Никитин Денис Андреевич. Средний балл: 3.3. Посещаемость: 67%. Заметки: Ремонтирует велосипеды, мастер на все руки.","Никитин Денис Андреевич проявляет способности к ручному труду и техническому творчеству. Его навыки в ремонте техники находят применение в быту одногруппников. Денис — практик, которому необходимо подтянуть теоретические знания по гуманитарным предметам."
"ФИО: Романова Светлана Игоревна. Средний балл: 4.6. Посещаемость: 95%. Заметки: Занимается йогой, ведет здоровый образ жизни.","Романова Светлана Игоревна — дисциплинированная и уравновешенная студентка. Приверженность здоровому образу жизни помогает ей поддерживать высокую работоспособность и отличные оценки. Светлана вежлива, исполнительна и пользуется симпатией в коллективе."
"ФИО: Карпов Степан Игоревич. Средний балл: 3.1. Посещаемость: 51%. Заметки: Работает на лесопилке, сильный, честный парень.","Карпов Степан Игоревич совмещает учебу с тяжелым трудом в деревообрабатывающей промышленности. Посещаемость страдает из-за рабочих смен, однако Степан характеризуется как честный и физически крепкий человек, выполняющий свои обязательства в меру возможностей."
"ФИО: Власова Алена Дмитриевна. Средний балл: 4.8. Посещаемость: 99%. Заметки: Помогает в приюте для животных, волонтер.","Власова Алена Дмитриевна — ответственная студентка с добрым сердцем. Её волонтерская деятельность в приюте для животных свидетельствует о высоком уровне сострадания и ответственности. Алена демонстрирует блестящие успехи в учебе и безупречное поведение."
"ФИО: Борисов Максим Олегович. Средний балл: 3.7. Посещаемость: 83%. Заметки: Занимается боксом, волевой характер.","Борисов Максим Олегович — волевой и целеустремленный студент. Спорт научил его дисциплине и умению преодолевать трудности. Максим поддерживает стабильную успеваемость и пользуется авторитетом в группе как надежный товарищ и человек слова."
"ФИО: Никитина Дарья Павловна. Средний балл: 4.3. Посещаемость: 91%. Заметки: Шьет игрушки для детских домов, добрая.","Никитина Дарья Павловна сочетает в себе талант мастера и милосердие. Изготовление игрушек для детей-сирот подчеркивает её высокие моральные качества. Дарья прилежна в учебе, аккуратна в ведении конспектов и очень тактична в общении с окружающими."
"ФИО: Соколов Артем Геннадьевич. Средний балл: 3.5. Посещаемость: 77%. Заметки: Играет в рок-группе, часто выступает на праздниках.","Соколов Артем Геннадьевич — творчески активный и харизматичный студент. Его участие в культурной жизни колледжа способствует сплочению коллектива. Артем успешно совмещает музыку с учебой, демонстрируя удовлетворительные и хорошие знания."
"ФИО: Григорьев Илья Николаевич. Средний балл: 2.7. Посещаемость: 40%. Заметки: Подрабатывает на стройке, уезжает на вахты.","Григорьев Илья Николаевич находится в зоне академического риска из-за приоритета трудовой деятельности над учебной. Пропуски связаны с вахтовым методом работы. Илья трудолюбив в физическом плане, но нуждается в индивидуальном графике для закрытия долгов."
"ФИО: Лебедева Ирина Сергеевна. Средний балл: 5.0. Посещаемость: 100%. Заметки: Идеальная студентка, староста, гордость группы.","Лебедева Ирина Сергеевна — гордость колледжа и эталон ответственности. Обладая максимальным баллом и стопроцентной посещаемостью, она эффективно руководит группой в качестве старосты. Ирина отличается блестящим интеллектом и безупречными манерами."
"ФИО: Павлов Егор Андреевич. Средний балл: 3.4. Посещаемость: 71%. Заметки: Печет торты на заказ, предпринимательская жилка.","Павлов Егор Андреевич успешно развивает свои кулинарные и предпринимательские способности. Работа на заказ занимает значительное время, что сказывается на посещаемости. Егор коммуникабелен, инициативен и обладает хорошими практическими навыками."
"ФИО: Романова Светлана Викторовна. Средний балл: 4.5. Посещаемость: 92%. Заметки: Садовод-любитель, украсила колледж цветами.","Романова Светлана Викторовна — студентка с созидательным подходом к жизни. Её вклад в озеленение территории колледжа высоко оценен администрацией. Светлана исполнительна, аккуратна и демонстрирует глубокие знания по всем профильным предметам."
"ФИО: Федоров Кирилл Львович. Средний балл: 3.1. Посещаемость: 59%. Заметки: Увлекается рыбалкой, часто прогуливает ради улова.","Федоров Кирилл Львович проявляет избирательный интерес к учебному процессу, отдавая предпочтение хобби на открытом воздухе. Низкая посещаемость негативно влияет на его средний балл. Кирилл обладает мирным характером, но нуждается в повышении мотивации."
"ФИО: Морозов Олег Игоревич. Средний балл: 3.6. Посещаемость: 79%. Заметки: Работает курьером, очень быстрый и энергичный.","Морозов Олег Игоревич — энергичный и исполнительный студент. Работа курьером развила в нем мобильность и умение быстро ориентироваться в задачах. Олег старается совмещать труд с учебой, поддерживая удовлетворительный уровень академической подготовки."
"ФИО: Комарова Юлия Петровна. Средний балл: 4.7. Посещаемость: 94%. Заметки: Мечтательная натура, пишет сказки для детей.","Комарова Юлия Петровна — творческая личность с богатым внутренним миром. Её увлечение литературой и написание сказок свидетельствует о высоком гуманитарном потенциале. Юлия прилежна в учебе, вежлива и пользуется искренней симпатией сверстников."
"ФИО: Куликов Андрей Сергеевич. Средний балл: 3.2. Посещаемость: 68%. Заметки: Разбирается в тракторах, помогает в деревне.","Куликов Андрей Сергеевич — практик с хорошими навыками в области сельскохозяйственной техники. Сниженная посещаемость обусловлена помощью семье в сельской местности. Андрей трудолюбив, честен и обладает глубокими прикладными знаниями."
"ФИО: Зайцева Марина Васильевна. Средний балл: 4.3. Посещаемость: 90%. Заметки: Мастер по маникюру, очень вежливая и опрятная.","Зайцева Марина Васильевна успешно совмещает профессиональную деятельность с учебой. Её аккуратность и вежливость делают её приятным собеседником и надежным студентом. Марина демонстрирует хорошие успехи в обучении и высокую культуру поведения."
"ФИО: Дмитриев Илья Романович. Средний балл: 3.5. Посещаемость: 78%. Заметки: Занимается тяжелой атлетикой, молчаливый парень.","Дмитриев Илья Романович — дисциплинированный спортсмен с серьезным отношением к жизни. Его молчаливость и сосредоточенность помогают ему эффективно справляться с учебными нагрузками. Илья надежен, исполнителен и пользуется уважением одногруппников."
"ФИО: Аксенов Денис Игоревич. Средний балл: 3.3. Посещаемость: 64%. Заметки: Подрабатывает в типографии ночью, часто пахнет краской, сонный.","Аксенов Денис Игоревич совмещает обучение с работой на полиграфическом производстве в ночные смены. Физическая усталость влияет на его активность на лекциях и посещаемость (64%), однако Денис проявляет настойчивость в освоении специальных дисциплин. Характеризуется как трудолюбивый и ответственный студент, стремящийся к самостоятельности."
"ФИО: Воронцова Кира Алексеевна. Средний балл: 4.9. Посещаемость: 98%. Заметки: Помогает ветеранам, волонтер Победы, очень скромная и вежливая.","Воронцова Кира Алексеевна — социально активная студентка с высоким уровнем патриотического воспитания. Её волонтерская деятельность по поддержке ветеранов свидетельствует о глубоком чувстве долга и милосердии. Кира демонстрирует блестящую успеваемость (4.9) и безупречное поведение. В коллективе пользуется искренним уважением за скромность и готовность помочь."
"ФИО: Гордеев Максим Петрович. Средний балл: 3.1. Посещаемость: 57%. Заметки: Занимается восстановлением старых мотоциклов, отличный механик.","Гордеев Максим Петрович обладает выдающимися прикладными навыками в области реставрации мототехники. Удовлетворительная успеваемость и пропуски занятий связаны с глубокой вовлеченностью студента в техническое творчество. Максим — талантливый практик, способный к решению нестандартных инженерных задач. Характеризуется как самостоятельный и технически одаренный студент."
"ФИО: Елисеева Дарья Сергеевна. Средний балл: 4.4. Посещаемость: 91%. Заметки: Увлекается каллиграфией, оформляет дипломы колледжа, очень аккуратная.","Елисеева Дарья Сергеевна — творческая студентка, обладающая редким навыком художественного письма. Её помощь в оформлении официальной документации колледжа подчеркивает её аккуратность и педантичность. Дарья прилежна в учебе, вежлива и исполнительна. В коллективе характеризуется как человек с тонким эстетическим вкусом и высоким прилежанием."
"ФИО: Жданов Артем Валерьевич. Средний балл: 3.5. Посещаемость: 75%. Заметки: Занимается скалолазанием, волевой характер, всегда готов к риску.","Жданов Артем Валерьевич — физически развитый и смелый студент. Увлечение экстремальным спортом сформировало в нем высокую стрессоустойчивость и умение быстро принимать решения. Артем поддерживает стабильную успеваемость (3.5) и проявляет себя как надежный товарищ в коллективных проектах. Характеризуется как решительный и дисциплинированный в экстремальных ситуациях человек."
"ФИО: Зимина Алена Игоревна. Средний балл: 4.7. Посещаемость: 96%. Заметки: Организовала сбор макулатуры, эко-активистка, очень энергичная.","Зимина Алена Игоревна зарекомендовала себя как инициативный лидер в сфере экологического просвещения. Её деятельность по организации сбора вторичного сырья сплотила студенческое сообщество. Алена успешно совмещает общественную нагрузку с отличной учебой (4.7). Характеризуется как энергичный, целеустремленный и социально ответственный специалист."
"ФИО: Игнатов Илья Дмитриевич. Средний балл: 3.0. Посещаемость: 52%. Заметки: Работает на мебельной фабрике, часто задерживается, честный.","Игнатов Илья Дмитриевич находится в условиях ранней трудовой занятости, что негативно сказывается на посещаемости учебных занятий. Работа на мебельном производстве развила в нем практические навыки и ответственность. Илья — прямой и честный человек, который стремится честно выполнять свои обязательства как на работе, так и в колледже. Нуждается в поддержке при ликвидации долгов."
"ФИО: Коновалова Юлия Викторовна. Средний балл: 4.2. Посещаемость: 88%. Заметки: Увлекается фотографией, делает снимки для соцсетей колледжа.","Коновалова Юлия Викторовна — творческая студентка, активно участвующая в медийной жизни учебного заведения. Её навыки фотографа способствуют популяризации достижений колледжа. Юлия демонстрирует хорошие успехи в обучении (4.2), отличается коммуникабельностью и инициативностью. Характеризуется как перспективный специалист в области визуального контента."
"ФИО: Лаврентьев Егор Михайлович. Средний балл: 3.4. Посещаемость: 70%. Заметки: Увлекается кузнечным делом, кует ножи в деревне, молчаливый.","Лаврентьев Егор Михайлович ориентирован на освоение традиционных ремесел. Его увлечение художественной ковкой свидетельствует об усидчивости и физической силе. Сниженная посещаемость связана с работой в частной мастерской. Егор скромен, сосредоточен на деле и неконфликтен. Характеризуется как серьезный студент-практик, ценящий ручной труд."
"ФИО: Мельникова Инна Павловна. Средний балл: 4.5. Посещаемость: 93%. Заметки: Занимается в хоре, выступает на городских концертах, очень артистичная.","Мельникова Инна Павловна — творчески одаренная личность, представляющая колледж на высоком культурном уровне. Участие в вокальном коллективе требует от неё высокой дисциплины, что положительно сказывается на её успеваемости (4.5). Инна отличается вежливостью, эмоциональностью и развитыми навыками публичных выступлений. Характеризуется как гармонично развитая студентка."
"ФИО: Назаров Олег Артемович. Средний балл: 3.1. Посещаемость: 59%. Заметки: Подрабатывает охранником, спит на парах, но добрый парень.","Назаров Олег Артемович совмещает учебу с работой в сфере охраны в ночное время. Это ведет к хронической усталости и снижению активности в аудитории. Несмотря на трудности с успеваемостью (3.1), Олег проявляет доброжелательность и отсутствие конфликтов с преподавателями. Характеризуется как исполнительный и миролюбивый человек, старающийся получить диплом в непростых условиях."
"ФИО: Овчинникова Вера Сергеевна. Средний балл: 4.8. Посещаемость: 99%. Заметки: Помогает в приюте для кошек, очень заботливая, веганка.","Овчинникова Вера Сергеевна — принципиальная и ответственная студентка с активной жизненной позицией. Её приверженность защите животных и волонтерская деятельность в приюте говорят о высоком уровне моральной ответственности. Вера демонстрирует выдающиеся успехи в обучении (4.8) и примерную дисциплину. Характеризуется как вдумчивый, добрый и очень надежный специалист."
"ФИО: Прохоров Денис Игоревич. Средний балл: 3.6. Посещаемость: 78%. Заметки: Увлекается шахматами, аналитический склад ума, тихий.","Прохоров Денис Игоревич — вдумчивый и интеллектуально развитый студент. Увлечение шахматами сформировало у него способность к стратегическому планированию и глубокому анализу информации. Денис поддерживает стабильный средний балл (3.6), в коллективе ведет себя скромно и тактично. Характеризуется как серьезный специалист, склонный к точным наукам и системному подходу."
"ФИО: Румянцева Анна Дмитриевна. Средний балл: 4.3. Посещаемость: 90%. Заметки: Шьет костюмы для косплея, участвует в фестивалях, креативная.","Румянцева Анна Дмитриевна — творческая личность с развитыми навыками в области дизайна и рукоделия. Её участие в профильных фестивалях свидетельствует о высокой самоорганизации и стремлении к профессиональному росту. Анна демонстрирует хорошие знания (4.3), отличается оригинальным мышлением и коммуникабельностью. Характеризуется как инициативная и перспективная студентка."
"ФИО: Степанов Игорь Львович. Средний балл: 2.9. Посещаемость: 48%. Заметки: Восстановился после отчисления, работает над собой, хочет закончить.","Степанов Игорь Львович проявляет волю к получению образования, восстановившись в колледже после перерыва. Несмотря на имеющиеся пробелы в знаниях (2.9), Игорь демонстрирует положительную динамику в отношении к учебе. Он стал более ответственным и старается ликвидировать задолженности. Характеризуется как человек, осознавший ценность образования и стремящийся к исправлению прошлых ошибок."
"ФИО: Терентьева Юлия Павловна. Средний балл: 4.6. Посещаемость: 94%. Заметки: Ведет кулинарный кружок, печет для мероприятий колледжа.","Терентьева Юлия Павловна — активная и гостеприимная студентка, обладающая организаторским талантом. Её деятельность по развитию кулинарного мастерства среди сверстников способствует укреплению студенческого единства. Юлия прилежна в учебе (4.6), аккуратна и всегда готова взять на себя ответственность за коллективное дело. Характеризуется как мастер своего дела и надежный товарищ."
"ФИО: Устинов Артем Сергеевич. Средний балл: 3.2. Посещаемость: 66%. Заметки: Работает на мойке грузовиков, часто простужается, но старается.","Устинов Артем Сергеевич совмещает обучение с физически тяжелой работой в сложных погодных условиях. Это периодически отражается на его здоровье и посещаемости, однако Артем не теряет мотивации и стремится вовремя сдавать отчетные работы. Характеризуется как мужественный, трудолюбивый и нацеленный на результат студент."
"ФИО: Федорова Марина Викторовна. Средний балл: 4.1. Посещаемость: 87%. Заметки: Занимается садоводством на даче, приносит яблоки всей группе.","Федорова Марина Викторовна — созидательная и щедрая студентка. Её любовь к сельскому хозяйству и практические навыки в садоводстве свидетельствуют о трудолюбии и заботе об окружающих. Марина поддерживает хорошую успеваемость (4.1), отличается вежливостью и умением создавать уют в коллективе. Характеризуется как надежный и очень позитивный человек."
"ФИО: Харитонов Илья Романович. Средний балл: 3.5. Посещаемость: 72%. Заметки: Помогает в гараже отцу, разбирается в старых жигулях, честный.","Харитонов Илья Романович — практик с хорошими знаниями в области отечественного автопрома. Его опыт ремонта техники развил в нем логическое мышление и терпение. Сниженная посещаемость (72%) связана с приоритетом семейных обязанностей в мастерской. Илья прямолинеен, честен и исполнителен в практических заданиях. Характеризуется как надежный специалист-механик."
"ФИО: Цветкова София Михайловна. Средний балл: 4.7. Посещаемость: 95%. Заметки: Волонтер в библиотеке, любит классическую музыку, очень тихая.","Цветкова София Михайловна — эрудированная и интеллигентная студентка. Её работа в библиотечном фонде подчеркивает её любовь к знаниям и дисциплинированность. София демонстрирует отличные академические успехи (4.7) и примерное поведение. В коллективе характеризуется как скромный, начитанный и очень вежливый человек с высоким уровнем внутренней культуры."
"ФИО: Чистяков Денис Андреевич. Средний балл: 3.0. Посещаемость: 55%. Заметки: Подрабатывает курьером на велосипеде, спортивный, часто опаздывает.","Чистяков Денис Андреевич совмещает учебу с интенсивной работой в сфере доставки. Посещаемость страдает из-за высокой рабочей нагрузки, однако Денис отличается хорошей физической формой и энергичностью. Ему рекомендуется более рационально планировать время для ликвидации учебных долгов. Характеризуется как коммуникабельный и активный студент."
"ФИО: Шестакова Анна Игоревна. Средний балл: 4.4. Посещаемость: 92%. Заметки: Увлекается вязанием, дарит шарфы одногруппникам, добрая.","Шестакова Анна Игоревна — творческая и заботливая студентка. Её увлечение рукоделием развило в ней усидчивость и внимание к людям. Анна демонстрирует стабильно высокие результаты в учебе (4.4), отличается бесконфликтностью и отзывчивостью. В коллективе пользуется симпатией за свою доброту и умение создать теплую атмосферу."
"ФИО: Щукин Максим Валерьевич. Средний балл: 3.3. Посещаемость: 68%. Заметки: Занимается рыбалкой, знает всё о природе края, спокойный.","Щукин Максим Валерьевич обладает глубокими познаниями в области краеведения и природопользования. Его спокойный и уравновешенный характер позволяет ему адекватно реагировать на учебные задачи, несмотря на среднюю успеваемость (3.3). Максим — человек дела, предпочитающий тишину и практическую деятельность. Характеризуется как надежный и неконфликтный студент."
"ФИО: Юдина Ольга Павловна. Средний балл: 4.9. Посещаемость: 100%. Заметки: Староста, идеальные конспекты, планирует идти в аспирантуру.","Юдина Ольга Павловна — эталон дисциплины и академической ответственности. Безупречная посещаемость и оценки подтверждают её исключительное трудолюбие. Как староста, она эффективно координирует работу группы и оказывает помощь преподавателям. Ольга нацелена на научную карьеру и постоянное развитие. Характеризуется как волевой лидер с блестящим интеллектом."
"ФИО: Яковлев Артем Дмитриевич. Средний балл: 3.1. Посещаемость: 58%. Заметки: Помогает на ферме в деревне, разбирается в сельхозтехнике.","Яковлев Артем Дмитриевич ориентирован на работу в аграрном секторе. Пропуски занятий связаны с необходимостью участия в сезонных работах в деревне. Артем — трудолюбивый практик, обладающий знаниями по устройству машин и механизмов. Характеризуется как простой, честный и исполнительный человек, предпочитающий реальный труд в поле аудиторным занятиям."
"ФИО: Борисова Вероника Олеговна. Средний балл: 4.2. Посещаемость: 90%. Заметки: Увлекается макияжем, работает на свадьбах, очень ухоженная.","Борисова Вероника Олеговна успешно развивает профессиональные навыки в индустрии красоты. Её занятость в качестве визажиста свидетельствует о её коммуникабельности и чувстве стиля. Вероника поддерживает достойный уровень знаний (4.2), отличается вежливостью и опрятным внешним видом. Характеризуется как социально адаптированная и целеустремленная студентка."
"ФИО: Глебов Илья Сергеевич. Средний балл: 3.5. Посещаемость: 74%. Заметки: Занимается боксом, волевой, не дает в обиду младших.","Глебов Илья Сергеевич — волевой и принципиальный студент с развитым чувством справедливости. Занятия боксом сформировали в нем дисциплинированность и защитные качества. Илья поддерживает стабильную успеваемость (3.5), в коллективе пользуется авторитетом как надежный защитник и человек слова. Характеризуется как мужественный и ответственный студент."
"ФИО: Давыдова Марина Петровна. Средний балл: 4.6. Посещаемость: 94%. Заметки: Пишет стихи о любви, выступает на литературных вечерах.","Давыдова Марина Петровна — одаренная и эмоционально развитая личность. Её успехи в поэзии делают её заметным участником культурной жизни колледжа. Марина демонстрирует высокую успеваемость (4.6), отличается грамотностью и богатым воображением. В коллективе характеризуется как творческий, тактичный и очень начитанный человек."
"ФИО: Ермаков Денис Артемович. Средний балл: 3.0. Посещаемость: 51%. Заметки: Работает на лесопилке, сильные руки, очень выносливый.","Ермаков Денис Артемович совмещает учебу с тяжелым физическим трудом в деревообрабатывающей промышленности. Низкая посещаемость связана с рабочим графиком, однако Денис проявляет высокую физическую выносливость и исполнительность. Характеризуется как честный и трудолюбивый студент, стремящийся к получению профессии вопреки жизненным трудностям."
"ФИО: Кузнецова Анна Викторовна. Средний балл: 4.3. Посещаемость: 91%. Заметки: Плетет кружева, очень тихая, примерное поведение.","Кузнецова Анна Викторовна — усидчивая и скромная студентка. Увлечение редким ремеслом — плетением кружев — подчеркивает её терпение и внимание к мелким деталям. Анна прилежна в учебе (4.3), вежлива и всегда соблюдает правила внутреннего распорядка. В коллективе характеризуется как надежная, спокойная и очень аккуратная личность."
"ФИО: Хайруллин Ринат Маратович. Средний балл: 4.2. Посещаемость: 90%. Заметки: Занимается национальной борьбой куреш, батыр Сабантуя.","Хайруллин Ринат Маратович — физически развитый и дисциплинированный студент. Его активное участие в национальных видах спорта и достижения на региональных соревнованиях свидетельствуют о волевом характере и целеустремленности. Ринат поддерживает высокую успеваемость (4.2) и пользуется заслуженным авторитетом в коллективе. Характеризуется как честный, волевой и ответственный молодой человек, пример для сокурсников."
"ФИО: зарипова Айгуль Дамировна. Средний балл: 4.9. Посещаемость: 100%. Заметки: Выступает в ансамбле народного танца, очень вежливая.","Зарипова Айгуль Дамировна — выдающаяся студентка, сочетающая блестящие академические успехи с активным участием в сохранении национальной культуры. Её выступления в составе хореографического ансамбля подчеркивают её артистизм и дисциплинированность. Айгуль отличается безупречными манерами, скромностью и трудолюбием. Характеризуется как гордость группы и перспективный специалист с высоким культурным уровнем."
